"date","run","replicate","location","value","site"
"13/07/2017",2,2,"PCC",45,"Waitemata"
"13/07/2017",2,3,"PCC",41,"Waitemata"
"13/07/2017",3,1,"PCC",25,"Waitemata"
"13/07/2017",3,2,"PCC",34,"Waitemata"
"13/07/2017",3,3,"PCC",18,"Waitemata"
"8/03/2017",1,1,"PCN",123,"Waitemata"
"8/03/2017",1,2,"PCN",103,"Waitemata"
"8/03/2017",1,3,"PCN",223,"Waitemata"
"8/03/2017",3,1,"PCN",164,"Waitemata"
"8/03/2017",3,2,"PCN",103,"Waitemata"
"8/03/2017",3,3,"PCN",110,"Waitemata"
"13/03/2017",3,1,"PCN",134,"Waitemata"
"13/03/2017",3,2,"PCN",164,"Waitemata"
"13/03/2017",3,3,"PCN",43,"Waitemata"
"27/03/2017",2,1,"PCN",53,"Waitemata"
"27/03/2017",2,2,"PCN",134,"Waitemata"
"27/03/2017",2,3,"PCN",99,"Waitemata"
"12/05/2017",1,1,"PCN",534,"Waitemata"
"12/05/2017",1,2,"PCN",656,"Waitemata"
"12/05/2017",1,3,"PCN",516,"Waitemata"
"12/05/2017",2,1,"PCN",536,"Waitemata"
"12/05/2017",2,2,"PCN",322,"Waitemata"
"12/05/2017",2,3,"PCN",379,"Waitemata"
"12/05/2017",3,1,"PCN",391,"Waitemata"
"12/05/2017",3,2,"PCN",352,"Waitemata"
"12/05/2017",3,3,"PCN",387,"Waitemata"
"18/05/2017",2,3,"PCN",961,"Waitemata"
"18/05/2017",3,1,"PCN",569,"Waitemata"
"18/05/2017",3,2,"PCN",509,"Waitemata"
"18/05/2017",3,3,"PCN",702,"Waitemata"
"31/05/2017",1,1,"PCN",36,"Waitemata"
"31/05/2017",1,2,"PCN",37,"Waitemata"
"31/05/2017",1,3,"PCN",12,"Waitemata"
"31/05/2017",2,1,"PCN",8,"Waitemata"
"31/05/2017",2,2,"PCN",14,"Waitemata"
"31/05/2017",2,3,"PCN",33,"Waitemata"
"31/05/2017",3,1,"PCN",15,"Waitemata"
"31/05/2017",3,2,"PCN",13,"Waitemata"
"31/05/2017",3,3,"PCN",13,"Waitemata"
"21/06/2017",1,1,"PCN",32,"Waitemata"
"21/06/2017",1,2,"PCN",14,"Waitemata"
"21/06/2017",1,3,"PCN",13,"Waitemata"
"21/06/2017",2,1,"PCN",23,"Waitemata"
"21/06/2017",2,2,"PCN",57,"Waitemata"
"21/06/2017",2,3,"PCN",33,"Waitemata"
"21/06/2017",3,1,"PCN",13,"Waitemata"
"21/06/2017",3,2,"PCN",9,"Waitemata"
"21/06/2017",3,3,"PCN",13,"Waitemata"
"4/07/2017",1,1,"PCN",33,"Waitemata"
"4/07/2017",1,2,"PCN",46,"Waitemata"
"4/07/2017",1,3,"PCN",13,"Waitemata"
"4/07/2017",2,1,"PCN",56,"Waitemata"
"4/07/2017",2,2,"PCN",35,"Waitemata"
"4/07/2017",2,3,"PCN",24,"Waitemata"
"4/07/2017",3,1,"PCN",85,"Waitemata"
"4/07/2017",3,2,"PCN",171,"Waitemata"
"4/07/2017",3,3,"PCN",68,"Waitemata"
"13/07/2017",1,1,"PCN",26,"Waitemata"
"13/07/2017",1,2,"PCN",92,"Waitemata"
"13/07/2017",1,3,"PCN",65,"Waitemata"
"13/07/2017",2,1,"PCN",35,"Waitemata"
"13/07/2017",2,2,"PCN",57,"Waitemata"
"13/07/2017",2,3,"PCN",33,"Waitemata"
"13/07/2017",3,1,"PCN",13,"Waitemata"
"13/07/2017",3,2,"PCN",11,"Waitemata"
"13/07/2017",3,3,"PCN",25,"Waitemata"
"8/03/2017",1,1,"HEE",480,"Waitemata"
"8/03/2017",1,2,"HEE",446,"Waitemata"
"8/03/2017",1,3,"HEE",357,"Waitemata"
"8/03/2017",2,1,"HEE",464,"Waitemata"
"8/03/2017",2,2,"HEE",532,"Waitemata"
"8/03/2017",2,3,"HEE",648,"Waitemata"
"8/03/2017",3,1,"HEE",23,"Waitemata"
"8/03/2017",3,2,"HEE",36,"Waitemata"
"8/03/2017",3,3,"HEE",57,"Waitemata"
"27/03/2017",1,1,"HEE",105,"Waitemata"
"27/03/2017",1,2,"HEE",165,"Waitemata"
"27/03/2017",1,3,"HEE",157,"Waitemata"
"12/05/2017",3,1,"HEE",266,"Waitemata"
"12/05/2017",3,2,"HEE",461,"Waitemata"
"12/05/2017",3,3,"HEE",478,"Waitemata"
"18/05/2017",3,1,"HEE",962,"Waitemata"
"31/05/2017",1,1,"HEE",114,"Waitemata"
"31/05/2017",1,2,"HEE",93,"Waitemata"
"31/05/2017",1,3,"HEE",79,"Waitemata"
"31/05/2017",2,1,"HEE",140,"Waitemata"
"31/05/2017",2,2,"HEE",177,"Waitemata"
"31/05/2017",2,3,"HEE",90,"Waitemata"
"31/05/2017",3,1,"HEE",31,"Waitemata"
"31/05/2017",3,2,"HEE",15,"Waitemata"
"31/05/2017",3,3,"HEE",38,"Waitemata"
"21/06/2017",1,1,"HEE",23,"Waitemata"
"21/06/2017",1,2,"HEE",33,"Waitemata"
"21/06/2017",1,3,"HEE",67,"Waitemata"
"21/06/2017",2,1,"HEE",12,"Waitemata"
"21/06/2017",2,2,"HEE",16,"Waitemata"
"21/06/2017",2,3,"HEE",13,"Waitemata"
"21/06/2017",3,1,"HEE",23,"Waitemata"
"21/06/2017",3,2,"HEE",9,"Waitemata"
"21/06/2017",3,3,"HEE",22,"Waitemata"
"4/07/2017",1,1,"HEE",320,"Waitemata"
"4/07/2017",1,2,"HEE",208,"Waitemata"
"4/07/2017",1,3,"HEE",237,"Waitemata"
"4/07/2017",2,1,"HEE",190,"Waitemata"
"4/07/2017",2,2,"HEE",176,"Waitemata"
"4/07/2017",2,3,"HEE",250,"Waitemata"
"4/07/2017",3,1,"HEE",61,"Waitemata"
"4/07/2017",3,2,"HEE",44,"Waitemata"
"4/07/2017",3,3,"HEE",22,"Waitemata"
"13/07/2017",1,1,"HEE",13,"Waitemata"
"13/07/2017",1,2,"HEE",108,"Waitemata"
"13/07/2017",1,3,"HEE",22,"Waitemata"
"13/07/2017",2,1,"HEE",14,"Waitemata"
"13/07/2017",2,2,"HEE",16,"Waitemata"
"13/07/2017",2,3,"HEE",11,"Waitemata"
"13/07/2017",3,1,"HEE",34,"Waitemata"
"13/07/2017",3,2,"HEE",24,"Waitemata"
"13/07/2017",3,3,"HEE",12,"Waitemata"
"8/03/2017",1,1,"HEC",267,"Waitemata"
"8/03/2017",1,2,"HEC",203,"Waitemata"
"8/03/2017",1,3,"HEC",194,"Waitemata"
"8/03/2017",2,1,"HEC",502,"Waitemata"
"8/03/2017",2,2,"HEC",404,"Waitemata"
"8/03/2017",2,3,"HEC",395,"Waitemata"
"8/03/2017",3,1,"HEC",246,"Waitemata"
"8/03/2017",3,2,"HEC",90,"Waitemata"
"8/03/2017",3,3,"HEC",174,"Waitemata"
"27/03/2017",1,1,"HEC",988,"Waitemata"
"27/03/2017",1,2,"HEC",961,"Waitemata"
"12/05/2017",1,2,"HEC",768,"Waitemata"
"12/05/2017",1,3,"HEC",844,"Waitemata"
"12/05/2017",3,2,"HEC",749,"Waitemata"
"12/05/2017",3,3,"HEC",563,"Waitemata"
"31/05/2017",1,1,"HEC",112,"Waitemata"
"31/05/2017",1,2,"HEC",92,"Waitemata"
"31/05/2017",1,3,"HEC",79,"Waitemata"
"31/05/2017",2,1,"HEC",57,"Waitemata"
"31/05/2017",2,2,"HEC",56,"Waitemata"
"31/05/2017",2,3,"HEC",13,"Waitemata"
"31/05/2017",3,1,"HEC",34,"Waitemata"
"31/05/2017",3,2,"HEC",20,"Waitemata"
"31/05/2017",3,3,"HEC",16,"Waitemata"
"21/06/2017",1,1,"HEC",25,"Waitemata"
"21/06/2017",1,2,"HEC",15,"Waitemata"
"21/06/2017",1,3,"HEC",32,"Waitemata"
"21/06/2017",2,1,"HEC",23,"Waitemata"
"21/06/2017",2,2,"HEC",44,"Waitemata"
"21/06/2017",2,3,"HEC",14,"Waitemata"
"21/06/2017",3,1,"HEC",34,"Waitemata"
"21/06/2017",3,2,"HEC",13,"Waitemata"
"21/06/2017",3,3,"HEC",36,"Waitemata"
"4/07/2017",1,1,"HEC",218,"Waitemata"
"4/07/2017",1,2,"HEC",206,"Waitemata"
"4/07/2017",1,3,"HEC",114,"Waitemata"
"4/07/2017",2,1,"HEC",164,"Waitemata"
"4/07/2017",2,2,"HEC",150,"Waitemata"
"4/07/2017",2,3,"HEC",137,"Waitemata"
"4/07/2017",3,1,"HEC",35,"Waitemata"
"4/07/2017",3,2,"HEC",56,"Waitemata"
"4/07/2017",3,3,"HEC",23,"Waitemata"
"13/07/2017",1,1,"HEC",55,"Waitemata"
"13/07/2017",1,2,"HEC",99,"Waitemata"
"13/07/2017",1,3,"HEC",173,"Waitemata"
"13/07/2017",2,1,"HEC",11,"Waitemata"
"13/07/2017",2,2,"HEC",17,"Waitemata"
"13/07/2017",2,3,"HEC",20,"Waitemata"
"13/07/2017",3,1,"HEC",46,"Waitemata"
"13/07/2017",3,2,"HEC",10,"Waitemata"
"13/07/2017",3,3,"HEC",20,"Waitemata"
"8/03/2017",1,1,"HEW",548,"Waitemata"
"8/03/2017",1,2,"HEW",516,"Waitemata"
"8/03/2017",1,3,"HEW",551,"Waitemata"
"8/03/2017",2,1,"HEW",622,"Waitemata"
"8/03/2017",2,2,"HEW",533,"Waitemata"
"8/03/2017",2,3,"HEW",388,"Waitemata"
"8/03/2017",3,1,"HEW",87,"Waitemata"
"8/03/2017",3,2,"HEW",137,"Waitemata"
"8/03/2017",3,3,"HEW",65,"Waitemata"
"12/05/2017",1,1,"HEW",637,"Waitemata"
"12/05/2017",1,2,"HEW",490,"Waitemata"
"12/05/2017",1,3,"HEW",521,"Waitemata"
"12/05/2017",2,1,"HEW",685,"Waitemata"
"12/05/2017",3,1,"HEW",871,"Waitemata"
"12/05/2017",3,2,"HEW",765,"Waitemata"
"12/05/2017",3,3,"HEW",662,"Waitemata"
"18/05/2017",3,2,"HEW",822,"Waitemata"
"18/05/2017",3,3,"HEW",684,"Waitemata"
"31/05/2017",1,1,"HEW",152,"Waitemata"
"31/05/2017",1,2,"HEW",44,"Waitemata"
"31/05/2017",1,3,"HEW",55,"Waitemata"
"31/05/2017",2,1,"HEW",47,"Waitemata"
"31/05/2017",2,2,"HEW",88,"Waitemata"
"31/05/2017",2,3,"HEW",46,"Waitemata"
"31/05/2017",3,1,"HEW",35,"Waitemata"
"31/05/2017",3,2,"HEW",54,"Waitemata"
"31/05/2017",3,3,"HEW",78,"Waitemata"
"21/06/2017",1,1,"HEW",162,"Waitemata"
"21/06/2017",1,2,"HEW",47,"Waitemata"
"21/06/2017",1,3,"HEW",17,"Waitemata"
"21/06/2017",2,1,"HEW",13,"Waitemata"
"21/06/2017",2,2,"HEW",14,"Waitemata"
"21/06/2017",2,3,"HEW",14,"Waitemata"
"21/06/2017",3,1,"HEW",10,"Waitemata"
"21/06/2017",3,2,"HEW",9,"Waitemata"
"21/06/2017",3,3,"HEW",24,"Waitemata"
"4/07/2017",1,1,"HEW",224,"Waitemata"
"4/07/2017",1,2,"HEW",219,"Waitemata"
"4/07/2017",1,3,"HEW",272,"Waitemata"
"4/07/2017",2,1,"HEW",338,"Waitemata"
"4/07/2017",2,2,"HEW",165,"Waitemata"
"4/07/2017",2,3,"HEW",150,"Waitemata"
"4/07/2017",3,1,"HEW",45,"Waitemata"
"4/07/2017",3,2,"HEW",13,"Waitemata"
"4/07/2017",3,3,"HEW",36,"Waitemata"
"13/07/2017",1,1,"HEW",23,"Waitemata"
"13/07/2017",1,2,"HEW",14,"Waitemata"
"13/07/2017",1,3,"HEW",34,"Waitemata"
"13/07/2017",2,1,"HEW",11,"Waitemata"
"13/07/2017",2,2,"HEW",10,"Waitemata"
"13/07/2017",2,3,"HEW",45,"Waitemata"
"13/07/2017",3,1,"HEW",35,"Waitemata"
"13/07/2017",3,2,"HEW",43,"Waitemata"
"13/07/2017",3,3,"HEW",14,"Waitemata"
"8/03/2017",2,1,"HOE",103,"Waitemata"
"8/03/2017",2,2,"HOE",88,"Waitemata"
"8/03/2017",2,3,"HOE",78,"Waitemata"
"8/03/2017",3,1,"HOE",116,"Waitemata"
"8/03/2017",3,2,"HOE",101,"Waitemata"
"8/03/2017",3,3,"HOE",125,"Waitemata"
"13/03/2017",1,1,"HOE",726,"Waitemata"
"13/03/2017",3,1,"HOE",573,"Waitemata"
"13/03/2017",3,2,"HOE",756,"Waitemata"
"12/05/2017",1,2,"HOE",755,"Waitemata"
"12/05/2017",1,3,"HOE",636,"Waitemata"
"12/05/2017",2,3,"HOE",963,"Waitemata"
"12/05/2017",3,1,"HOE",232,"Waitemata"
"12/05/2017",3,2,"HOE",216,"Waitemata"
"12/05/2017",3,3,"HOE",149,"Waitemata"
"18/05/2017",3,2,"HOE",863,"Waitemata"
"31/05/2017",1,1,"HOE",304,"Waitemata"
"31/05/2017",1,2,"HOE",221,"Waitemata"
"31/05/2017",1,3,"HOE",111,"Waitemata"
"31/05/2017",2,1,"HOE",18,"Waitemata"
"31/05/2017",2,2,"HOE",38,"Waitemata"
"31/05/2017",2,3,"HOE",21,"Waitemata"
"31/05/2017",3,1,"HOE",9,"Waitemata"
"31/05/2017",3,2,"HOE",12,"Waitemata"
"31/05/2017",3,3,"HOE",24,"Waitemata"
"21/06/2017",1,1,"HOE",43,"Waitemata"
"21/06/2017",1,2,"HOE",20,"Waitemata"
"21/06/2017",1,3,"HOE",55,"Waitemata"
"21/06/2017",2,1,"HOE",40,"Waitemata"
"21/06/2017",2,2,"HOE",16,"Waitemata"
"21/06/2017",2,3,"HOE",35,"Waitemata"
"21/06/2017",3,1,"HOE",12,"Waitemata"
"21/06/2017",3,2,"HOE",7,"Waitemata"
"21/06/2017",3,3,"HOE",17,"Waitemata"
"4/07/2017",1,1,"HOE",248,"Waitemata"
"4/07/2017",1,2,"HOE",204,"Waitemata"
"4/07/2017",1,3,"HOE",235,"Waitemata"
"4/07/2017",2,1,"HOE",173,"Waitemata"
"4/07/2017",2,2,"HOE",176,"Waitemata"
"4/07/2017",2,3,"HOE",126,"Waitemata"
"4/07/2017",3,1,"HOE",94,"Waitemata"
"4/07/2017",3,2,"HOE",133,"Waitemata"
"4/07/2017",3,3,"HOE",47,"Waitemata"
"13/07/2017",1,1,"HOE",54,"Waitemata"
"13/07/2017",1,2,"HOE",125,"Waitemata"
"13/07/2017",1,3,"HOE",67,"Waitemata"
"13/07/2017",2,1,"HOE",24,"Waitemata"
"13/07/2017",2,2,"HOE",8,"Waitemata"
"13/07/2017",2,3,"HOE",13,"Waitemata"
"13/07/2017",3,1,"HOE",11,"Waitemata"
"13/07/2017",3,2,"HOE",46,"Waitemata"
"13/07/2017",3,3,"HOE",15,"Waitemata"
"8/03/2017",1,1,"HOC",467,"Waitemata"
"8/03/2017",1,2,"HOC",502,"Waitemata"
"8/03/2017",1,3,"HOC",461,"Waitemata"
"8/03/2017",2,1,"HOC",219,"Waitemata"
"8/03/2017",2,2,"HOC",145,"Waitemata"
"8/03/2017",2,3,"HOC",201,"Waitemata"
"13/03/2017",1,2,"HOC",991,"Waitemata"
"13/03/2017",3,2,"HOC",825,"Waitemata"
"27/03/2017",1,1,"HOC",227,"Waitemata"
"27/03/2017",1,2,"HOC",362,"Waitemata"
"27/03/2017",1,3,"HOC",531,"Waitemata"
"27/03/2017",3,2,"HOC",797,"Waitemata"
"27/03/2017",3,3,"HOC",798,"Waitemata"
"12/05/2017",1,3,"HOC",962,"Waitemata"
"12/05/2017",2,1,"HOC",394,"Waitemata"
"12/05/2017",2,2,"HOC",460,"Waitemata"
"12/05/2017",2,3,"HOC",435,"Waitemata"
"12/05/2017",3,1,"HOC",295,"Waitemata"
"12/05/2017",3,2,"HOC",277,"Waitemata"
"12/05/2017",3,3,"HOC",202,"Waitemata"
"18/05/2017",3,1,"HOC",868,"Waitemata"
"18/05/2017",3,2,"HOC",801,"Waitemata"
"31/05/2017",1,1,"HOC",262,"Waitemata"
"31/05/2017",1,2,"HOC",161,"Waitemata"
"31/05/2017",1,3,"HOC",163,"Waitemata"
"31/05/2017",2,1,"HOC",67,"Waitemata"
"31/05/2017",2,2,"HOC",62,"Waitemata"
"31/05/2017",2,3,"HOC",101,"Waitemata"
"31/05/2017",3,1,"HOC",24,"Waitemata"
"31/05/2017",3,2,"HOC",12,"Waitemata"
"31/05/2017",3,3,"HOC",16,"Waitemata"
"21/06/2017",1,1,"HOC",78,"Waitemata"
"21/06/2017",1,2,"HOC",134,"Waitemata"
"21/06/2017",1,3,"HOC",134,"Waitemata"
"21/06/2017",2,1,"HOC",338,"Waitemata"
"21/06/2017",2,2,"HOC",333,"Waitemata"
"21/06/2017",2,3,"HOC",383,"Waitemata"
"21/06/2017",3,1,"HOC",14,"Waitemata"
"21/06/2017",3,2,"HOC",11,"Waitemata"
"21/06/2017",3,3,"HOC",11,"Waitemata"
"4/07/2017",1,1,"HOC",247,"Waitemata"
"4/07/2017",1,2,"HOC",408,"Waitemata"
"4/07/2017",1,3,"HOC",193,"Waitemata"
"4/07/2017",2,1,"HOC",138,"Waitemata"
"4/07/2017",2,2,"HOC",127,"Waitemata"
"4/07/2017",2,3,"HOC",174,"Waitemata"
"4/07/2017",3,1,"HOC",14,"Waitemata"
"4/07/2017",3,2,"HOC",45,"Waitemata"
"4/07/2017",3,3,"HOC",36,"Waitemata"
"13/07/2017",1,1,"HOC",25,"Waitemata"
"13/07/2017",1,2,"HOC",21,"Waitemata"
"13/07/2017",1,3,"HOC",77,"Waitemata"
"13/07/2017",2,1,"HOC",24,"Waitemata"
"13/07/2017",2,2,"HOC",25,"Waitemata"
"13/07/2017",2,3,"HOC",12,"Waitemata"
"13/07/2017",3,1,"HOC",13,"Waitemata"
"13/07/2017",3,2,"HOC",14,"Waitemata"
"13/07/2017",3,3,"HOC",14,"Waitemata"
"8/03/2017",1,1,"HOW",800,"Waitemata"
"8/03/2017",1,2,"HOW",459,"Waitemata"
"8/03/2017",1,3,"HOW",603,"Waitemata"
"8/03/2017",2,1,"HOW",176,"Waitemata"
"8/03/2017",2,2,"HOW",114,"Waitemata"
"8/03/2017",2,3,"HOW",205,"Waitemata"
"8/03/2017",3,1,"HOW",232,"Waitemata"
"8/03/2017",3,2,"HOW",213,"Waitemata"
"8/03/2017",3,3,"HOW",112,"Waitemata"
"13/03/2017",1,1,"HOW",591,"Waitemata"
"13/03/2017",1,2,"HOW",495,"Waitemata"
"13/03/2017",1,3,"HOW",774,"Waitemata"
"13/03/2017",3,1,"HOW",987,"Waitemata"
"13/03/2017",3,3,"HOW",890,"Waitemata"
"27/03/2017",1,2,"HOW",910,"Waitemata"
"27/03/2017",3,1,"HOW",542,"Waitemata"
"27/03/2017",3,2,"HOW",627,"Waitemata"
"27/03/2017",3,3,"HOW",411,"Waitemata"
"12/05/2017",1,1,"HOW",912,"Waitemata"
"12/05/2017",1,2,"HOW",429,"Waitemata"
"12/05/2017",1,3,"HOW",763,"Waitemata"
"12/05/2017",2,1,"HOW",912,"Waitemata"
"12/05/2017",2,2,"HOW",763,"Waitemata"
"12/05/2017",2,3,"HOW",799,"Waitemata"
"12/05/2017",3,1,"HOW",316,"Waitemata"
"12/05/2017",3,2,"HOW",189,"Waitemata"
"12/05/2017",3,3,"HOW",423,"Waitemata"
"18/05/2017",3,1,"HOW",784,"Waitemata"
"18/05/2017",3,2,"HOW",795,"Waitemata"
"18/05/2017",3,3,"HOW",607,"Waitemata"
"31/05/2017",1,1,"HOW",137,"Waitemata"
"31/05/2017",1,2,"HOW",198,"Waitemata"
"31/05/2017",1,3,"HOW",176,"Waitemata"
"31/05/2017",2,1,"HOW",48,"Waitemata"
"31/05/2017",2,2,"HOW",138,"Waitemata"
"31/05/2017",2,3,"HOW",79,"Waitemata"
"31/05/2017",3,1,"HOW",13,"Waitemata"
"31/05/2017",3,2,"HOW",15,"Waitemata"
"31/05/2017",3,3,"HOW",34,"Waitemata"
"21/06/2017",1,1,"HOW",61,"Waitemata"
"21/06/2017",1,2,"HOW",109,"Waitemata"
"21/06/2017",1,3,"HOW",52,"Waitemata"
"21/06/2017",2,1,"HOW",66,"Waitemata"
"21/06/2017",2,2,"HOW",89,"Waitemata"
"21/06/2017",2,3,"HOW",46,"Waitemata"
"21/06/2017",3,1,"HOW",45,"Waitemata"
"21/06/2017",3,2,"HOW",42,"Waitemata"
"21/06/2017",3,3,"HOW",41,"Waitemata"
"4/07/2017",1,1,"HOW",269,"Waitemata"
"4/07/2017",1,2,"HOW",275,"Waitemata"
"4/07/2017",1,3,"HOW",232,"Waitemata"
"4/07/2017",2,1,"HOW",91,"Waitemata"
"4/07/2017",2,2,"HOW",113,"Waitemata"
"4/07/2017",2,3,"HOW",102,"Waitemata"
"4/07/2017",3,1,"HOW",41,"Waitemata"
"4/07/2017",3,2,"HOW",55,"Waitemata"
"4/07/2017",3,3,"HOW",24,"Waitemata"
"13/07/2017",1,1,"HOW",54,"Waitemata"
"13/07/2017",1,2,"HOW",57,"Waitemata"
"13/07/2017",1,3,"HOW",44,"Waitemata"
"13/07/2017",2,1,"HOW",16,"Waitemata"
"13/07/2017",2,2,"HOW",10,"Waitemata"
"13/07/2017",2,3,"HOW",13,"Waitemata"
"13/07/2017",3,1,"HOW",23,"Waitemata"
"13/07/2017",3,2,"HOW",35,"Waitemata"
"13/07/2017",3,3,"HOW",12,"Waitemata"
"8/03/2017",1,1,"SME",277,"Waitemata"
"8/03/2017",1,2,"SME",885,"Waitemata"
"8/03/2017",1,3,"SME",774,"Waitemata"
"8/03/2017",2,1,"SME",173,"Waitemata"
"8/03/2017",2,2,"SME",174,"Waitemata"
"8/03/2017",2,3,"SME",249,"Waitemata"
"8/03/2017",3,1,"SME",14,"Waitemata"
"8/03/2017",3,2,"SME",66,"Waitemata"
"8/03/2017",3,3,"SME",38,"Waitemata"
"13/03/2017",1,1,"SME",522,"Waitemata"
"13/03/2017",1,2,"SME",965,"Waitemata"
"13/03/2017",1,3,"SME",844,"Waitemata"
"13/03/2017",2,1,"SME",138,"Waitemata"
"13/03/2017",2,2,"SME",179,"Waitemata"
"13/03/2017",2,3,"SME",91,"Waitemata"
"13/03/2017",3,1,"SME",112,"Waitemata"
"13/03/2017",3,2,"SME",149,"Waitemata"
"13/03/2017",3,3,"SME",216,"Waitemata"
"27/03/2017",3,1,"SME",584,"Waitemata"
"27/03/2017",3,2,"SME",315,"Waitemata"
"27/03/2017",3,3,"SME",365,"Waitemata"
"12/05/2017",1,1,"SME",81,"Waitemata"
"12/05/2017",1,2,"SME",22,"Waitemata"
"12/05/2017",1,3,"SME",100,"Waitemata"
"12/05/2017",2,1,"SME",56,"Waitemata"
"12/05/2017",2,2,"SME",80,"Waitemata"
"12/05/2017",2,3,"SME",67,"Waitemata"
"12/05/2017",3,1,"SME",13,"Waitemata"
"12/05/2017",3,2,"SME",35,"Waitemata"
"12/05/2017",3,3,"SME",17,"Waitemata"
"18/05/2017",3,1,"SME",384,"Waitemata"
"18/05/2017",3,2,"SME",401,"Waitemata"
"18/05/2017",3,3,"SME",442,"Waitemata"
"31/05/2017",1,1,"SME",43,"Waitemata"
"31/05/2017",1,2,"SME",33,"Waitemata"
"31/05/2017",1,3,"SME",24,"Waitemata"
"31/05/2017",2,1,"SME",14,"Waitemata"
"31/05/2017",2,2,"SME",15,"Waitemata"
"31/05/2017",2,3,"SME",16,"Waitemata"
"31/05/2017",3,1,"SME",12,"Waitemata"
"31/05/2017",3,2,"SME",15,"Waitemata"
"31/05/2017",3,3,"SME",12,"Waitemata"
"21/06/2017",1,1,"SME",17,"Waitemata"
"21/06/2017",1,2,"SME",24,"Waitemata"
"21/06/2017",1,3,"SME",12,"Waitemata"
"21/06/2017",2,1,"SME",11,"Waitemata"
"21/06/2017",2,2,"SME",19,"Waitemata"
"21/06/2017",2,3,"SME",16,"Waitemata"
"21/06/2017",3,1,"SME",15,"Waitemata"
"21/06/2017",3,2,"SME",14,"Waitemata"
"21/06/2017",3,3,"SME",11,"Waitemata"
"4/07/2017",1,1,"SME",13,"Waitemata"
"4/07/2017",1,2,"SME",13,"Waitemata"
"4/07/2017",1,3,"SME",13,"Waitemata"
"4/07/2017",2,1,"SME",42,"Waitemata"
"4/07/2017",2,2,"SME",25,"Waitemata"
"4/07/2017",2,3,"SME",81,"Waitemata"
"4/07/2017",3,1,"SME",43,"Waitemata"
"4/07/2017",3,2,"SME",35,"Waitemata"
"4/07/2017",3,3,"SME",35,"Waitemata"
"13/07/2017",1,1,"SME",15,"Waitemata"
"13/07/2017",1,2,"SME",15,"Waitemata"
"13/07/2017",1,3,"SME",14,"Waitemata"
"13/07/2017",2,1,"SME",15,"Waitemata"
"13/07/2017",2,2,"SME",18,"Waitemata"
"13/07/2017",2,3,"SME",26,"Waitemata"
"13/07/2017",3,1,"SME",13,"Waitemata"
"13/07/2017",3,2,"SME",14,"Waitemata"
"13/07/2017",3,3,"SME",16,"Waitemata"
"8/03/2017",1,1,"SMC",350,"Waitemata"
"8/03/2017",1,2,"SMC",295,"Waitemata"
"8/03/2017",1,3,"SMC",332,"Waitemata"
"8/03/2017",2,1,"SMC",230,"Waitemata"
"8/03/2017",2,2,"SMC",231,"Waitemata"
"8/03/2017",2,3,"SMC",182,"Waitemata"
"8/03/2017",3,1,"SMC",42,"Waitemata"
"8/03/2017",3,2,"SMC",35,"Waitemata"
"8/03/2017",3,3,"SMC",56,"Waitemata"
"13/03/2017",1,1,"SMC",466,"Waitemata"
"13/03/2017",1,2,"SMC",430,"Waitemata"
"13/03/2017",1,3,"SMC",349,"Waitemata"
"13/03/2017",2,1,"SMC",99,"Waitemata"
"13/03/2017",2,2,"SMC",106,"Waitemata"
"13/03/2017",2,3,"SMC",43,"Waitemata"
"13/03/2017",3,1,"SMC",36,"Waitemata"
"13/03/2017",3,2,"SMC",13,"Waitemata"
"13/03/2017",3,3,"SMC",37,"Waitemata"
"27/03/2017",3,1,"SMC",161,"Waitemata"
"27/03/2017",3,2,"SMC",189,"Waitemata"
"27/03/2017",3,3,"SMC",104,"Waitemata"
"12/05/2017",1,1,"SMC",136,"Waitemata"
"12/05/2017",1,2,"SMC",64,"Waitemata"
"12/05/2017",1,3,"SMC",125,"Waitemata"
"12/05/2017",2,1,"SMC",114,"Waitemata"
"12/05/2017",2,2,"SMC",124,"Waitemata"
"12/05/2017",2,3,"SMC",76,"Waitemata"
"12/05/2017",3,1,"SMC",14,"Waitemata"
"12/05/2017",3,2,"SMC",13,"Waitemata"
"12/05/2017",3,3,"SMC",23,"Waitemata"
"18/05/2017",2,3,"SMC",841,"Waitemata"
"18/05/2017",3,1,"SMC",346,"Waitemata"
"18/05/2017",3,2,"SMC",216,"Waitemata"
"18/05/2017",3,3,"SMC",230,"Waitemata"
"31/05/2017",1,1,"SMC",66,"Waitemata"
"31/05/2017",1,2,"SMC",44,"Waitemata"
"31/05/2017",1,3,"SMC",122,"Waitemata"
"31/05/2017",2,1,"SMC",16,"Waitemata"
"31/05/2017",2,2,"SMC",12,"Waitemata"
"31/05/2017",2,3,"SMC",11,"Waitemata"
"31/05/2017",3,1,"SMC",26,"Waitemata"
"31/05/2017",3,2,"SMC",34,"Waitemata"
"31/05/2017",3,3,"SMC",15,"Waitemata"
"21/06/2017",1,1,"SMC",17,"Waitemata"
"21/06/2017",1,2,"SMC",15,"Waitemata"
"21/06/2017",1,3,"SMC",15,"Waitemata"
"21/06/2017",2,1,"SMC",24,"Waitemata"
"21/06/2017",2,2,"SMC",14,"Waitemata"
"21/06/2017",2,3,"SMC",22,"Waitemata"
"21/06/2017",3,1,"SMC",14,"Waitemata"
"21/06/2017",3,2,"SMC",16,"Waitemata"
"21/06/2017",3,3,"SMC",15,"Waitemata"
